FR003,2025-04-10 11:53:19,163.03
AC001,2025-04-10 11:53:28,1484.68
WM002,2025-04-10 11:53:32,534.16
FR003,2025-04-10 11:53:36,279.4
AC001,2025-04-10 11:53:45,1382.48
WM002,2025-04-10 11:53:49,818.96
FR003,2025-04-10 11:53:53,236.97
AC001,2025-04-10 11:54:02,1323.25
WM002,2025-04-10 11:54:06,527.71
FR003,2025-04-10 11:54:10,255.58
AC001,2025-04-10 11:54:19,1548.79
WM002,2025-04-10 11:54:23,805.09
FR003,2025-04-10 11:54:27,132.92
AC001,2025-04-10 11:54:36,1596.64
WM002,2025-04-10 11:54:41,682.76
FR003,2025-04-10 11:54:45,124.85
AC001,2025-04-10 11:54:54,1366.44
WM002,2025-04-10 11:54:58,548.42
FR003,2025-04-10 11:55:02,199.23
AC001,2025-04-10 11:55:11,1470.45
WM002,2025-04-10 11:55:15,985.73
FR003,2025-04-10 11:55:19,168.84
AC001,2025-04-10 11:55:28,1710.35
WM002,2025-04-10 11:55:32,616.15
FR003,2025-04-10 11:55:36,294.93
AC001,2025-04-10 11:55:45,1333.95
WM002,2025-04-10 11:55:49,614.79
FR003,2025-04-10 11:55:54,133.05
AC001,2025-04-10 11:56:03,1700.93
WM002,2025-04-10 11:56:07,750.2
FR003,2025-04-10 11:56:11,174.22
AC001,2025-04-10 11:56:20,1313.7
WM002,2025-04-10 11:56:24,534.74
FR003,2025-04-10 11:56:28,243.09
AC001,2025-04-10 11:56:37,1528.58
WM002,2025-04-10 11:56:41,662.33
FR003,2025-04-10 11:56:45,146.09
AC001,2025-04-10 11:56:54,1632.69
WM002,2025-04-10 11:56:58,789.85
FR003,2025-04-10 11:57:03,125.67
AC001,2025-04-10 11:57:12,1697.91
WM002,2025-04-10 11:57:16,607.31
FR003,2025-04-10 11:57:20,285.11
AC001,2025-04-10 11:57:29,1416.32
WM002,2025-04-10 11:57:33,606.34
FR003,2025-04-10 11:57:37,170.12
AC001,2025-04-10 11:57:46,1310.54
WM002,2025-04-10 11:57:50,519.48
FR003,2025-04-10 11:57:54,293.7
AC001,2025-04-10 11:58:03,1374.4
WM002,2025-04-10 11:58:07,666.55
FR003,2025-04-10 11:58:11,292.07
AC001,2025-04-10 11:58:20,1374.54
WM002,2025-04-10 11:58:25,965.9
FR003,2025-04-10 11:58:29,204.02
AC001,2025-04-10 11:58:38,1244.35
WM002,2025-04-10 11:58:42,561.24
FR003,2025-04-10 11:58:46,183.92
AC001,2025-04-10 11:58:55,1298.49
WM002,2025-04-10 11:58:59,766.43
FR003,2025-04-10 11:59:03,182.93
AC001,2025-04-10 11:59:12,1588.69
WM002,2025-04-10 11:59:16,712.27
FR003,2025-04-10 11:59:20,155.81
AC001,2025-04-10 11:59:29,1409.51
WM002,2025-04-10 11:59:33,907.52
FR003,2025-04-10 11:59:37,126.31
AC001,2025-04-10 11:59:47,1357.26
WM002,2025-04-10 11:59:51,670.54
FR003,2025-04-10 11:59:55,147.14
AC001,2025-04-10 12:00:04,1781.79
WM002,2025-04-10 12:00:08,957.34
FR003,2025-04-10 12:00:12,265.71
AC001,2025-04-10 12:00:21,1711.16
WM002,2025-04-10 12:00:25,715.54
FR003,2025-04-10 12:00:29,245.07
AC001,2025-04-10 12:00:38,1244.39
WM002,2025-04-10 12:00:42,821.15
FR003,2025-04-10 12:00:46,146.36
AC001,2025-04-10 12:00:55,1780.52
WM002,2025-04-10 12:01:00,991.79
FR003,2025-04-10 12:01:04,143.83
AC001,2025-04-10 12:01:13,1585.47
WM002,2025-04-10 12:01:17,504.44
FR003,2025-04-10 12:01:21,110.15
AC001,2025-04-10 12:01:30,1542.77
WM002,2025-04-10 12:01:34,868.96
FR003,2025-04-10 12:01:38,286.76
AC001,2025-04-10 12:01:47,1609.91
WM002,2025-04-10 12:01:51,501.31
FR003,2025-04-10 12:01:55,138.72
AC001,2025-04-10 12:02:04,1217.19
WM002,2025-04-10 12:02:08,583.13
FR003,2025-04-10 12:02:12,238.27
AC001,2025-04-10 12:02:21,1367.27
WM002,2025-04-10 12:02:26,823.42
FR003,2025-04-10 12:02:30,149.34
AC001,2025-04-10 12:02:39,1392.36
WM002,2025-04-10 12:02:43,702.49
FR003,2025-04-10 12:02:47,128.4
AC001,2025-04-10 12:02:56,1306.26
WM002,2025-04-10 12:03:00,730.52
FR003,2025-04-10 12:03:04,293.63
AC001,2025-04-10 12:03:13,1610.91
WM002,2025-04-10 12:03:17,889.52
FR003,2025-04-10 12:03:21,248.6
AC001,2025-04-10 12:03:30,1589.79
WM002,2025-04-10 12:03:34,934.42
FR003,2025-04-10 12:03:39,281.73
AC001,2025-04-10 12:03:48,1798.77
WM002,2025-04-10 12:03:52,870.59
FR003,2025-04-10 12:03:56,126.73
AC001,2025-04-10 12:04:05,1729.94
WM002,2025-04-10 12:04:09,684.06
FR003,2025-04-10 12:04:13,181.5
AC001,2025-04-10 12:04:22,1343.08
WM002,2025-04-10 12:04:26,905.07
FR003,2025-04-10 12:04:30,223.7
AC001,2025-04-10 12:04:39,1263.1
WM002,2025-04-10 12:04:43,742.51
FR003,2025-04-10 12:04:47,218.37
AC001,2025-04-10 12:04:56,1693.17
WM002,2025-04-10 12:05:01,846.38
FR003,2025-04-10 12:05:05,129.28
AC001,2025-04-10 12:05:14,1384.72
WM002,2025-04-10 12:05:18,504.87
FR003,2025-04-10 12:05:22,286.97
AC001,2025-04-10 12:05:31,1391.31
WM002,2025-04-10 12:05:35,886.0
FR003,2025-04-10 12:05:39,285.45
AC001,2025-04-10 12:05:48,1315.37
WM002,2025-04-10 12:05:52,532.97
FR003,2025-04-10 12:05:56,297.02
AC001,2025-04-10 12:06:05,1735.53
WM002,2025-04-10 12:06:09,584.44
FR003,2025-04-10 12:06:13,281.26
AC001,2025-04-10 12:06:23,1767.17
WM002,2025-04-10 12:06:27,961.46
FR003,2025-04-10 12:06:31,170.33
AC001,2025-04-10 12:06:40,1614.67
WM002,2025-04-10 12:06:44,667.39
FR003,2025-04-10 12:06:48,196.88
AC001,2025-04-10 12:06:57,1763.0
WM002,2025-04-10 12:07:01,790.38
FR003,2025-04-10 12:07:05,112.05
AC001,2025-04-10 12:07:14,1474.61
WM002,2025-04-10 12:07:18,719.59
FR003,2025-04-10 12:07:22,125.33
AC001,2025-04-10 12:07:32,1275.6
WM002,2025-04-10 12:07:36,585.05
FR003,2025-04-10 12:07:40,180.94
AC001,2025-04-10 12:07:49,1634.94
WM002,2025-04-10 12:07:53,892.65
FR003,2025-04-10 12:07:57,291.79
AC001,2025-04-10 12:08:06,1713.4
WM002,2025-04-10 12:08:10,788.46
FR003,2025-04-10 12:08:14,198.83
AC001,2025-04-10 12:08:23,1447.3
WM002,2025-04-10 12:08:27,827.71
FR003,2025-04-10 12:08:31,112.52
AC001,2025-04-10 12:08:41,1623.23
WM002,2025-04-10 12:08:45,806.55
FR003,2025-04-10 12:08:49,276.96
AC001,2025-04-10 12:08:58,1400.71
WM002,2025-04-10 12:09:02,867.64
FR003,2025-04-10 12:09:06,136.82
AC001,2025-04-10 12:09:15,1571.24
WM002,2025-04-10 12:09:19,983.56
FR003,2025-04-10 12:09:23,247.73
AC001,2025-04-10 12:09:32,1700.85
WM002,2025-04-10 12:09:36,961.41
FR003,2025-04-10 12:09:40,243.65
AC001,2025-04-10 12:09:49,1651.53
WM002,2025-04-10 12:09:54,930.72
FR003,2025-04-10 12:09:58,148.03
AC001,2025-04-10 12:10:07,1610.73
WM002,2025-04-10 12:10:11,808.03
FR003,2025-04-10 12:10:15,237.96
AC001,2025-04-10 12:10:24,1266.89
WM002,2025-04-10 12:10:28,505.79
FR003,2025-04-10 12:10:32,104.34
AC001,2025-04-10 12:10:41,1536.57
WM002,2025-04-10 12:10:45,911.05
FR003,2025-04-10 12:10:49,169.34
AC001,2025-04-10 12:10:58,1285.4
WM002,2025-04-10 12:11:03,721.33
FR003,2025-04-10 12:11:07,154.33
AC001,2025-04-10 12:11:16,1483.22
WM002,2025-04-10 12:11:20,939.39
FR003,2025-04-10 12:11:24,257.35
AC001,2025-04-10 12:11:33,1472.45
WM002,2025-04-10 12:11:37,645.5
FR003,2025-04-10 12:11:41,134.32
AC001,2025-04-10 12:11:50,1366.82
WM002,2025-04-10 12:11:54,873.55
FR003,2025-04-10 12:11:58,146.21
AC001,2025-04-10 12:12:08,1640.44
WM002,2025-04-10 12:12:12,842.42
FR003,2025-04-10 12:12:16,190.81
AC001,2025-04-10 12:12:25,1647.66
WM002,2025-04-10 12:12:29,512.04
FR003,2025-04-10 12:12:33,142.77
AC001,2025-04-10 12:12:42,1253.21
WM002,2025-04-10 12:12:46,836.91
FR003,2025-04-10 12:12:50,155.75
AC001,2025-04-10 12:12:59,1586.16
WM002,2025-04-10 12:13:03,735.65
FR003,2025-04-10 12:13:07,183.46
AC001,2025-04-10 12:13:17,1288.31
WM002,2025-04-10 12:13:21,990.46
FR003,2025-04-10 12:13:25,106.64
AC001,2025-04-10 12:13:34,1705.04
WM002,2025-04-10 12:13:38,728.36
FR003,2025-04-10 12:13:42,133.82
AC001,2025-04-10 12:13:51,1295.89
WM002,2025-04-10 12:13:55,554.49
FR003,2025-04-10 12:13:59,190.19
AC001,2025-04-10 12:14:08,1260.64
WM002,2025-04-10 12:14:12,817.47
FR003,2025-04-10 12:14:16,207.83
AC001,2025-04-10 12:14:26,1496.46
WM002,2025-04-10 12:14:30,961.35
FR003,2025-04-10 12:14:34,104.2
AC001,2025-04-10 12:14:43,1737.57
WM002,2025-04-10 12:14:47,722.37
FR003,2025-04-10 12:14:51,286.57
AC001,2025-04-10 12:15:00,1510.09
WM002,2025-04-10 12:15:04,854.87
FR003,2025-04-10 12:15:08,234.18
AC001,2025-04-10 12:15:18,1267.37
WM002,2025-04-10 12:15:22,749.66
FR003,2025-04-10 12:15:26,165.83
AC001,2025-04-10 12:15:35,1556.73
WM002,2025-04-10 12:15:39,895.07
FR003,2025-04-10 12:15:43,225.96
AC001,2025-04-10 12:15:52,1403.41
WM002,2025-04-10 12:15:56,758.95
FR003,2025-04-10 12:16:00,279.75
AC001,2025-04-10 12:16:09,1368.32
WM002,2025-04-10 12:16:13,961.84
FR003,2025-04-10 12:16:18,195.12
AC001,2025-04-10 12:16:25,1531.37
WM002,2025-04-10 12:16:29,958.98
FR003,2025-04-10 12:16:33,207.81
AC001,2025-04-10 12:16:42,1372.82
WM002,2025-04-10 12:16:46,825.69
AC001,2025-04-10 12:20:35,1617.75
WM002,2025-04-10 12:20:39,941.51
FR003,2025-04-10 12:20:43,187.62
AC001,2025-04-10 12:20:52,1506.51
WM002,2025-04-10 12:20:56,586.46
FR003,2025-04-10 12:21:00,258.92
AC001,2025-04-10 12:21:09,1590.97
AC001,2025-04-10 14:43:03,1220.12
WM002,2025-04-10 14:43:05,690.45
FR003,2025-04-10 14:43:07,244.94
AC001,2025-04-10 14:43:14,1590.41
WM002,2025-04-10 14:43:16,503.77
FR003,2025-04-10 14:43:18,130.8
AC001,2025-04-10 14:43:25,1327.95
WM002,2025-04-10 14:43:27,696.96
FR003,2025-04-10 14:43:29,260.76
AC001,2025-04-10 14:43:36,1523.28
WM002,2025-04-10 14:43:38,939.89
FR003,2025-04-10 14:43:40,252.72
AC001,2025-04-10 14:43:48,1625.44
WM002,2025-04-10 14:43:50,599.85
FR003,2025-04-10 14:43:52,281.65
AC001,2025-04-10 14:43:59,1354.87
WM002,2025-04-10 14:44:01,730.29
FR003,2025-04-10 14:44:03,267.75
AC001,2025-04-10 14:44:10,1495.08
WM002,2025-04-10 14:44:12,658.2
FR003,2025-04-10 14:44:14,238.06
AC001,2025-04-10 14:44:21,1601.77
WM002,2025-04-10 14:44:23,646.7
FR003,2025-04-10 14:44:25,291.07
AC001,2025-04-10 14:44:40,1576.34
WM002,2025-04-10 14:44:43,640.82
FR003,2025-04-10 14:44:45,151.42
AC001,2025-04-10 14:44:52,1786.61
WM002,2025-04-10 14:44:54,505.5
FR003,2025-04-10 14:44:56,174.32
AC001,2025-04-10 14:45:03,1455.35
WM002,2025-04-10 14:45:05,595.77
FR003,2025-04-10 14:45:07,283.7
AC001,2025-04-10 14:45:14,1665.7
WM002,2025-04-10 14:45:16,836.12
FR003,2025-04-10 14:45:18,189.55
AC001,2025-04-10 14:45:25,1448.21
WM002,2025-04-10 14:45:27,869.32
FR003,2025-04-10 14:45:29,228.44
AC001,2025-04-10 14:45:36,1774.77
WM002,2025-04-10 14:45:38,782.49
FR003,2025-04-10 14:45:40,165.04
AC001,2025-04-10 14:45:47,1246.22
WM002,2025-04-10 14:45:49,910.84
FR003,2025-04-10 14:45:51,240.91
AC001,2025-04-10 14:45:58,1282.06
WM002,2025-04-10 14:46:01,749.11
FR003,2025-04-10 14:46:03,249.62
AC001,2025-04-10 14:46:10,1734.8
WM002,2025-04-10 14:46:12,799.09
FR003,2025-04-10 14:46:14,156.87
AC001,2025-04-10 14:46:21,1317.05
WM002,2025-04-10 14:46:23,717.96
FR003,2025-04-10 14:46:25,119.66
AC001,2025-04-10 14:46:32,1314.53
WM002,2025-04-10 14:46:34,982.13
FR003,2025-04-10 14:46:36,142.96
AC001,2025-04-10 14:46:43,1773.62
WM002,2025-04-10 14:46:45,578.61
FR003,2025-04-10 14:46:47,234.36
AC001,2025-04-10 14:46:54,1363.09
WM002,2025-04-10 14:46:56,997.89
FR003,2025-04-10 14:46:58,189.7
AC001,2025-04-10 14:47:05,1728.73
WM002,2025-04-10 14:47:07,876.81
FR003,2025-04-10 14:47:09,100.0
AC001,2025-04-10 14:47:17,1432.43
WM002,2025-04-10 14:47:19,639.62
FR003,2025-04-10 14:47:21,271.73
AC001,2025-04-10 14:47:28,1243.62
WM002,2025-04-10 14:47:30,901.88
FR003,2025-04-10 14:47:32,110.88
AC001,2025-04-10 14:47:39,1781.58
WM002,2025-04-10 14:47:41,880.01
FR003,2025-04-10 14:47:43,206.63
AC001,2025-04-10 14:47:50,1248.68
WM002,2025-04-10 14:47:52,742.3
FR003,2025-04-10 14:47:54,259.46
AC001,2025-04-10 14:48:01,1634.91
WM002,2025-04-10 14:48:03,590.18
FR003,2025-04-10 14:48:05,136.79
AC001,2025-04-10 14:48:12,1768.01
WM002,2025-04-10 14:48:14,855.75
FR003,2025-04-10 14:48:16,208.13
AC001,2025-04-10 14:48:23,1303.04
WM002,2025-04-10 14:48:25,590.16
FR003,2025-04-10 14:48:27,275.67
AC001,2025-04-10 14:48:35,1445.18
WM002,2025-04-10 14:48:37,505.86
FR003,2025-04-10 14:48:39,217.92
AC001,2025-04-10 14:48:46,1214.53
WM002,2025-04-10 14:48:48,768.75
FR003,2025-04-10 14:48:50,170.83
AC001,2025-04-10 14:48:57,1317.06
WM002,2025-04-10 14:48:59,513.34
FR003,2025-04-10 14:49:01,101.08
AC001,2025-04-10 14:49:08,1370.55
WM002,2025-04-10 14:49:10,931.25
FR003,2025-04-10 14:49:12,298.12
AC001,2025-04-10 14:49:19,1764.64
WM002,2025-04-10 14:49:21,842.64
FR003,2025-04-10 14:49:23,212.22
AC001,2025-04-10 14:49:30,1623.0
WM002,2025-04-10 14:49:32,728.89
FR003,2025-04-10 14:49:34,290.21
AC001,2025-04-10 14:49:41,1759.18
WM002,2025-04-10 14:49:44,548.61
FR003,2025-04-10 14:49:46,188.91
AC001,2025-04-10 14:49:53,1406.83
WM002,2025-04-10 14:49:55,949.02
FR003,2025-04-10 14:49:57,170.15
AC001,2025-04-10 14:50:04,1490.39
WM002,2025-04-10 14:50:06,609.8
FR003,2025-04-10 14:50:08,148.03
AC001,2025-04-10 14:50:15,1420.26
WM002,2025-04-10 14:50:17,935.56
FR003,2025-04-10 14:50:19,105.78
AC001,2025-04-10 14:50:26,1301.07
WM002,2025-04-10 14:50:28,670.91
FR003,2025-04-10 14:50:30,195.08
AC001,2025-04-10 14:50:37,1789.25
WM002,2025-04-10 14:50:39,792.89
FR003,2025-04-10 14:50:41,166.81
AC001,2025-04-10 14:50:48,1776.38
WM002,2025-04-10 14:50:51,567.95
FR003,2025-04-10 14:50:53,108.88
AC001,2025-04-10 14:51:00,1484.0
WM002,2025-04-10 14:51:02,909.81
FR003,2025-04-10 14:51:04,123.96
AC001,2025-04-10 14:51:11,1482.65
WM002,2025-04-10 14:51:13,606.56
FR003,2025-04-10 14:51:15,297.7
AC001,2025-04-10 14:51:22,1694.1
WM002,2025-04-10 14:51:24,855.55
FR003,2025-04-10 14:51:26,188.84
AC001,2025-04-10 14:51:33,1356.17
WM002,2025-04-10 14:51:35,805.83
FR003,2025-04-10 14:51:37,210.2
AC001,2025-04-10 14:51:44,1407.06
WM002,2025-04-10 14:51:46,830.09
FR003,2025-04-10 14:51:48,110.66
AC001,2025-04-10 14:51:55,1597.01
WM002,2025-04-10 14:51:57,654.46
FR003,2025-04-10 14:51:59,105.32
AC001,2025-04-10 14:52:07,1437.86
WM002,2025-04-10 14:52:09,616.78
FR003,2025-04-10 14:52:11,125.12
AC001,2025-04-10 14:52:18,1412.24
WM002,2025-04-10 14:52:20,562.42
FR003,2025-04-10 14:52:22,151.65
AC001,2025-04-10 14:52:29,1733.58
WM002,2025-04-10 14:52:31,572.79
FR003,2025-04-10 14:52:33,128.9
AC001,2025-04-10 14:52:40,1427.45
WM002,2025-04-10 14:52:42,797.05
FR003,2025-04-10 14:52:44,294.38
AC001,2025-04-10 14:52:51,1525.26
WM002,2025-04-10 14:52:53,742.05
FR003,2025-04-10 14:52:55,253.31
AC001,2025-04-10 14:53:02,1375.73
WM002,2025-04-10 14:53:04,505.96
FR003,2025-04-10 14:53:06,242.36
AC001,2025-04-10 14:53:14,1509.23
WM002,2025-04-10 14:53:16,893.44
FR003,2025-04-10 14:53:18,139.61
AC001,2025-04-10 14:53:25,1468.1
WM002,2025-04-10 14:53:27,659.22
FR003,2025-04-10 14:53:29,192.17
AC001,2025-04-10 14:53:36,1316.48
WM002,2025-04-10 14:53:38,786.0
FR003,2025-04-10 14:53:40,107.18
AC001,2025-04-10 14:53:47,1548.78
WM002,2025-04-10 14:53:49,567.78
FR003,2025-04-10 14:53:51,289.14
AC001,2025-04-10 14:53:58,1280.74
WM002,2025-04-10 14:54:00,582.86
FR003,2025-04-10 14:54:02,142.08
AC001,2025-04-10 14:54:09,1627.43
WM002,2025-04-10 14:54:12,514.31
FR003,2025-04-10 14:54:14,146.15
AC001,2025-04-10 14:54:21,1201.19
WM002,2025-04-10 14:54:23,574.25
FR003,2025-04-10 14:54:25,235.95
AC001,2025-04-10 14:54:32,1520.44
WM002,2025-04-10 14:54:34,965.27
FR003,2025-04-10 14:54:36,163.83
AC001,2025-04-10 14:54:43,1797.54
WM002,2025-04-10 14:54:45,681.78
FR003,2025-04-10 14:54:47,214.98
AC001,2025-04-10 14:54:54,1422.89
WM002,2025-04-10 14:54:56,985.74
FR003,2025-04-10 14:54:58,271.88
AC001,2025-04-10 14:55:05,1357.29
WM002,2025-04-10 14:55:07,629.38
FR003,2025-04-10 14:55:09,118.07
AC001,2025-04-10 14:55:17,1352.89
WM002,2025-04-10 14:55:19,708.66
FR003,2025-04-10 14:55:21,120.92
AC001,2025-04-10 14:55:28,1661.11
WM002,2025-04-10 14:55:30,921.26
FR003,2025-04-10 14:55:32,299.62
AC001,2025-04-10 14:55:39,1628.9
WM002,2025-04-10 14:55:41,805.48
FR003,2025-04-10 14:55:43,125.37
AC001,2025-04-10 14:55:50,1610.01
WM002,2025-04-10 14:55:52,505.02
FR003,2025-04-10 14:55:54,112.1
AC001,2025-04-10 14:56:01,1728.03
WM002,2025-04-10 14:56:03,636.91
FR003,2025-04-10 14:56:05,249.31
AC001,2025-04-10 14:56:12,1553.49
WM002,2025-04-10 14:56:14,652.53
FR003,2025-04-10 14:56:16,229.36
AC001,2025-04-10 14:56:23,1211.08
WM002,2025-04-10 14:56:25,708.11
FR003,2025-04-10 14:56:28,236.38
AC001,2025-04-10 14:56:35,1686.41
WM002,2025-04-10 14:56:37,954.03
FR003,2025-04-10 14:56:39,126.59
AC001,2025-04-10 14:56:46,1730.37
WM002,2025-04-10 14:56:48,962.54
FR003,2025-04-10 14:56:50,127.82
AC001,2025-04-10 14:56:57,1233.29
WM002,2025-04-10 14:56:59,553.79
FR003,2025-04-10 14:57:01,157.51
AC001,2025-04-10 14:57:08,1516.0
WM002,2025-04-10 14:57:10,983.83
FR003,2025-04-10 14:57:12,299.18
AC001,2025-04-10 14:57:19,1685.56
WM002,2025-04-10 14:57:21,564.53
FR003,2025-04-10 14:57:23,294.68
AC001,2025-04-10 14:57:30,1684.34
WM002,2025-04-10 14:57:32,820.03
FR003,2025-04-10 14:57:34,200.95
AC001,2025-04-10 14:57:42,1612.07
WM002,2025-04-10 14:57:44,727.63
FR003,2025-04-10 14:57:46,246.38
AC001,2025-04-10 14:57:53,1737.71
WM002,2025-04-10 14:57:55,761.6
FR003,2025-04-10 14:57:57,224.44
AC001,2025-04-10 14:58:04,1460.24
WM002,2025-04-10 14:58:06,659.78
FR003,2025-04-10 14:58:08,254.17
AC001,2025-04-10 14:58:15,1378.23
WM002,2025-04-10 14:58:17,544.99
FR003,2025-04-10 14:58:19,143.86
AC001,2025-04-10 14:58:26,1357.2
WM002,2025-04-10 14:58:28,518.45
FR003,2025-04-10 14:58:30,192.85
AC001,2025-04-10 14:58:37,1445.43
WM002,2025-04-10 14:58:39,974.81
FR003,2025-04-10 14:58:41,114.2
AC001,2025-04-10 14:58:48,1633.99
WM002,2025-04-10 14:58:50,948.43
FR003,2025-04-10 14:58:53,289.52
AC001,2025-04-10 14:59:00,1202.83
WM002,2025-04-10 14:59:02,535.64
